month,2024,2025
1,2.5871781348991156,46.350146130177585
2,-12.200764209770421,-25.229390369023225
3,7.158438949271027,-6.720703231035677
4,-15.180346462809325,-5.7798866095721095
5,-10.384483966238417,-18.15617438624151
6,-16.57381139452151,-8.507640917930415
7,-24.680826404067133,-27.159596700809825
8,-26.15991479345208,-30.89499770093742
9,-17.285820467738315,-19.560738122562434
10,-18.831025954179488,-17.473380227656527
11,-37.05402045916144,31.599616288845283
12,34.72383630103473,31.241985079940616
