month,2024,2025
1,18.518394496481786,41.07731739418586
2,-10.26445565650797,-27.640914181615383
3,3.999252117522631,-11.30384070044144
4,-10.069166920295137,7.6823593136695845
5,-3.1922968254552755,-6.2258619620601445
6,-6.778492819424062,4.259835027952776
7,-12.64037251666846,-13.027414079320579
8,-16.586069558793508,-19.188024930256855
9,-7.608228057605104,-7.302957713710185
10,-7.535886665491214,-14.631409110302688
11,-35.16552190567388,25.424713773746205
12,33.59626488102895,36.14141589647378
